countries,ABW,AFG,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GTM,GUF,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNG,MOZ,MRT,MTQ,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PNG,POL,PRI,PRK,PRT,PRY,PYF,QAT,REU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,STP,SUR,SVK,SVN,SWE,SWZ,SYR,TCD,TGO,THA,TJK,TKM,TON,TTO,TUN,TUR,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
BGD,15473.46,2376.978,9121.098,6719.066,3643.561,16788.4,4642.789,9077.625,6911.951,4198.656,7260.912,7724.392,9512.955,9671.657,142.7289,6418.821,4003.865,14444.66,6800.463,6142.225,15478.96,17654.77,15665.7,14795.13,3364.27,431.1093,8795.499,7962.401,12464.92,7595.708,17888.71,3036.238,10223.82,8709.055,8702.789,16506.31,6461.117,11658.14,16236.3,14765.1,5596.493,7032.401,7530.185,5160.373,7103.063,14865.98,8242.789,17158.54,5848.475,5452.361,10063.77,8661.471,6391.63,5705.66,6389.695,10626.78,7916.79,7457.697,9077.932,8011.9,4646.189,9831.552,11195.22,14674.01,11086.87,11071.33,8990.328,6427.326,15027.35,15766.3,14882.8,15218.65,2439.355,15820.5,6969.982,14970.07,6718.291,3767.354,1421.938,8343.561,3963.021,4580.394,8667.603,5489.495,7311.514,15191.35,5381.008,4903.568,2499.756,6416.397,2582.07,2046.331,3800.079,4242.899,1424.819,5407.258,10857.22,7480.536,14805.2,2179.09,8946.303,6293.525,7628.117,6395.167,2379.18,9187.91,5979.854,6640.4,2831.869,15124.74,6574.948,10282.27,7272.355,979.1783,3063.084,8320.562,10780.71,14759.58,6044.852,7442.796,2593.442,9447.35,9688.373,9245.158,9414.313,16032.86,7651.716,7178.676,674.162,11410.95,3228.239,2010.818,16236.42,18180.65,3363.789,7190.7,6564.271,14694.16,3740.107,9162.36,16798.64,13796.01,3923.92,6237.658,5548.405,7112.621,4409.454,6091.685,11103.29,2887.813,8412.413,11004.86,15874.66,5410.629,9361.008,15055.92,6853.285,7078.948,6767.017,8461.557,5333.877,8002.984,9641.739,1538.62,2626.396,3419.707,11369.68,15138.79,7625.121,5958.347,6504.492,6747.756,5891.902,16574.29,12680.43,2771.943,14894.06,15488.41,1622.246,9635.566,9778.696,4904.915,9942.654,8035.376,7928.253
BGR,9348.039,4043.005,5822.248,324.0465,3493.288,11954.84,1785.844,15449.53,820.7289,2220.844,5159.202,1699.686,4524.099,4146.173,6418.821,125.3094,3083.963,8963.583,416.3402,1282.432,10423.07,11369.6,10267.08,8458.736,9781.081,6119.642,7508.229,4286.038,7729.773,1337.572,12756.3,7364.447,4952.379,4475.222,5283.01,10348.02,6380.906,5413.075,10647.12,9487.716,1205.622,1069.866,1571.797,3954.9,1639.385,8878.724,1848.793,10997.27,1572.87,3386.401,3710.661,2254.799,1866.91,4036.831,1947.447,16433.96,1760.707,12880.37,4906.279,2019.341,1772.654,4737.992,5287.512,8418.744,5018.228,5081.247,4563.464,520.6937,8707.263,10758.82,8470.997,8809.559,8427.25,10561.19,680.4865,9074.949,632.9641,9946.867,5029.554,2475.312,2535.911,2116.158,3709.101,1551.37,893.0574,9465.301,1631.423,9191.48,4293.126,5076.396,4123.419,8464.106,8244.246,2657.817,7813.486,1444.918,5247.031,1421.287,8502.798,6796.622,8023.138,1345.486,1526.197,1590.733,8380.858,2783.637,650.3213,7284.44,6537.101,10957.55,168.0973,4494.693,1065.425,7371.183,6241.183,7698.018,4588.817,8468.226,7823.446,6394.343,8832.44,7288.281,15944.4,3829.604,4477.659,10650.02,1745.082,2101.033,5748.186,17735.26,3873.371,4408.147,10370.95,11768.54,9531.146,13470.43,1080.42,8593.832,8053.912,2754.19,11201.42,17156.13,3222.266,7803.208,1785.898,5010.266,2938.574,3144.055,4980.577,9147.756,14436.48,5212.397,10738.49,5026.145,5008.653,8637.141,776.8502,795.2473,1889.219,7721.596,1526.831,3488.433,4600.531,7945.512,3825.792,3001.391,17081.73,8795.641,1292.041,502.3289,5744.684,4802.156,1022.553,11811.41,7588.903,3755.781,8583.063,9239.998,7859.746,15724.97,15623.2,3632.597,8539.735,6490.154,6780.35
BHR,12308.36,2004.434,5615.473,3285.379,426.6576,13304.57,1656.715,12518.59,3849.087,1578.264,4012.348,4761.638,5550.617,5667.89,4003.865,3083.963,9.793742,12045.48,3497.334,3619.02,13507.03,13653.46,11828.47,11316.65,7216.537,3870.436,6262.283,4184.757,10737.03,4421.287,14382.85,6184.87,6243.439,4852.17,5100.807,13254.83,4289.318,7731.985,13692.77,12571.64,1926.81,4069.985,4610.664,1804.659,4481.19,11897.88,4622.148,13869.69,1947.634,1717.827,6274.012,5210.13,4200.296,2279.11,4253.122,14612.18,4843.391,11407.96,5266.901,5085.171,1807.371,5864.349,7196.694,11343.41,7113.083,7083.39,5108.027,2841.421,11572.97,13842.56,11058.56,11530.45,6397.593,13639.15,3761.631,12110.4,3634.844,7039.02,2634.919,5530.839,1056.384,994.0488,6572.002,1673.361,3883.804,12520.61,1564.695,8282.34,3042.666,3399.366,2859.271,5899.115,7136.002,434.559,5405.576,1686.69,6856.259,3687.708,11390.73,3768.01,6654.576,3783.016,4598.055,4019.234,6339.583,5531.472,3004.269,5027.307,3454.322,13998.63,3187.291,6282.581,3584.383,4805.618,5403.857,6120.75,6852.249,11366.07,5213.592,4827.041,6015.233,6520.519,13570.88,5241.676,5456.245,13718.36,4778.667,4824.977,3433.796,14689.08,857.0129,2317.703,13375.19,14353.76,7367.545,11124.38,3812.283,11586.43,6993.45,5681.554,12944.63,17739.25,139.0066,5264.4,3450.924,3833.384,425.2107,2220.256,7142.911,6325.907,12402.16,7001.541,13819.65,2748.469,5522.476,11293.8,3793.893,3877.791,4457.209,6209.789,1600.791,4041.771,5676.107,5363.827,2193.571,1496.712,15348.41,11634.97,3980.392,2587.848,3876.847,3468.951,3195.369,13103.67,10643.58,2392.187,11461.09,12141.81,5621.641,13589.55,13773.63,1373.443,7505.584,5231.338,5338.955
BHS,1588.515,12518.58,10490.61,8763.203,12456.86,6940.775,10600.74,15278.03,8225.953,10930.66,11852.94,7313.008,8694.696,8009.678,14444.66,8963.583,12045.48,44.40681,8548.948,8696.791,1476.303,4733.767,6343.316,2287.101,16437.76,14016.12,12406.44,10407.5,2074.812,7626.146,6558.368,12659.7,8086.131,9719.645,10474.82,2288.925,13633.68,5706.75,1825.164,560.8621,10128.48,8024.927,7479.404,12398.33,7731.145,1069.846,7559.671,2820.523,10256.41,11785.26,6342.119,6901.421,8283.442,12146.27,8264.933,12255.05,7209.45,13044.46,9671.245,6990.248,10512.56,8454.91,6716.885,1911.962,6454.799,6621.812,9450.729,9224.1,2188.659,1802.478,3486.202,2883.798,14619.86,1603.656,8289.547,891.7498,8441.592,17880.29,13465.89,6564.065,11389.24,11076.64,5865.814,10422.33,8174.021,793.998,10522.66,12227.93,11985.8,12503.92,11938.92,15945.58,12617.7,11621.35,15240.57,10371.56,7359.646,8581.16,2107.813,15699.77,12707.56,8528.727,7465.828,8356.615,14633.74,6765.866,9133.669,14335.44,15499.8,2332.616,8858.244,7360.747,8571.768,15321.11,11900.0,13086.66,6345.309,2059.637,15382.36,12777.08,16891.63,11479.44,13585.92,8333.49,8788.082,1725.552,7320.031,7517.311,13871.77,13319.88,12828.61,12786.85,1810.248,4138.589,15189.59,15030.22,8373.694,1372.952,12506.43,6472.578,5988.449,9148.188,12183.1,15198.21,9155.123,11859.83,11857.8,11189.68,6327.6,17096.49,13750.32,7007.291,1775.008,13164.03,9407.869,3181.774,8283.603,8172.657,7932.745,12959.0,10457.15,9675.219,8587.799,15707.2,12115.1,11632.02,11754.11,2317.926,8173.057,9462.993,13019.7,12000.46,9056.832,7041.119,1770.893,11882.49,2144.512,1951.875,14891.31,13246.87,12746.82,12259.88,12044.29,12282.13,12653.25
BIH,8936.664,4428.614,5888.789,303.8697,3908.161,11694.93,2184.283,15851.07,509.7472,2609.458,5368.581,1311.355,4450.022,4002.188,6800.463,416.3402,3497.334,8548.948,85.13511,1292.046,10009.97,11014.66,10003.96,8057.458,10158.08,6491.279,7675.125,4394.5,7341.015,924.4724,12454.73,7615.699,4820.295,4505.491,5363.089,9939.706,6673.24,5102.136,10230.87,9074.468,1602.664,757.0533,1202.42,4302.767,1377.807,8463.724,1521.609,10590.68,1909.202,3718.87,3382.163,1861.879,1782.909,4348.938,1863.34,16611.78,1352.463,13089.07,4921.663,1625.285,2158.821,4639.793,5045.362,8011.183,4750.451,4827.813,4564.434,790.14,8304.786,10345.24,8099.242,8421.608,8758.084,10145.81,290.1541,8659.145,407.2162,10354.96,5421.039,2084.593,2944.451,2532.28,3376.985,1935.885,531.7457,9048.972,2022.297,9380.609,4617.862,5348.59,4454.597,8846.778,8473.069,3072.489,8185.584,1844.805,5054.884,1322.53,8098.529,7212.813,8197.313,1302.017,1131.459,1509.34,8713.32,2433.354,883.0676,7584.817,6951.247,10557.36,322.8538,4292.104,946.8785,7758.805,6474.347,7905.494,4300.045,8063.07,8163.728,6623.936,9235.177,7395.23,16243.53,3718.457,4413.227,10233.9,1375.387,1859.721,6127.979,18148.78,4289.591,4790.143,9956.257,11383.25,9867.146,13798.1,952.2305,8180.604,8279.956,2362.739,10905.94,16893.9,3635.398,8134.366,1902.116,5227.875,3342.079,3422.361,4702.106,9550.247,14704.52,4991.559,10323.71,5360.335,4997.268,8256.805,488.4783,394.7473,1721.592,7920.028,1928.302,3543.654,4515.544,8331.858,4192.99,3390.136,17207.64,8395.56,1047.015,918.6304,6022.585,5044.499,1166.276,11560.27,7188.323,4106.905,8179.613,8833.439,8216.021,15984.86,15834.28,3998.167,8659.077,6679.17,6986.591
BLR,9382.626,3880.9,7104.678,1505.639,3961.286,12819.34,1983.94,15157.96,998.225,2246.74,6370.413,1601.903,5741.131,5285.822,6142.225,1282.432,3619.02,8696.791,1292.046,171.3729,10084.88,11861.14,11135.23,8655.216,9407.524,5778.131,8749.446,5564.564,7158.217,1609.652,13471.03,6480.601,6106.147,5752.091,6565.044,10417.04,7443.45,6175.745,10486.5,9171.404,2130.692,986.366,1405.056,4902.157,977.0479,8828.438,2668.628,11079.69,2666.144,4400.213,4445.813,2762.7,641.8873,5088.191,715.4365,15341.06,1823.709,11860.05,6179.061,1873.072,1861.348,5931.631,6245.852,8535.94,5915.949,6014.616,5830.222,1787.387,8885.326,10426.04,8906.973,9125.049,7819.103,10290.64,1217.08,8983.337,923.2194,9869.426,4876.771,2209.153,2743.775,2645.086,2965.109,2490.736,1732.921,9310.978,2528.375,8145.003,3743.355,6196.777,3612.088,8153.75,7292.729,3192.599,7439.534,2311.437,6307.776,2611.773,8663.007,7005.935,9256.383,169.5256,1539.179,406.3581,7780.761,3470.514,768.2014,8316.957,6913.969,10424.03,1392.291,5540.518,2236.243,7121.368,5316.805,8897.043,5434.137,8617.761,8725.25,7571.855,8703.475,8563.76,15121.28,5009.704,5702.964,10422.15,1512.952,1216.697,5474.927,17451.06,4248.785,4198.98,10302.39,12054.88,8932.395,12786.62,469.7038,8602.533,7096.564,3229.235,11956.53,15983.91,3753.36,8737.934,686.9657,6213.2,3623.12,4285.257,5849.814,9009.899,13545.61,6217.991,10441.1,5994.251,6270.079,9013.136,959.4427,1267.967,838.4113,8931.217,2369.231,4769.266,5807.479,7673.707,3537.34,2937.212,15917.21,8999.005,2313.671,1430.575,6846.013,5974.743,433.5281,12702.71,7125.836,3370.359,8751.85,9355.841,7388.299,14798.88,14592.71,4520.732,9808.949,7715.236,7985.534
BLZ,2076.216,13822.82,11578.9,10230.51,13913.64,6604.474,12023.53,13821.95,9671.175,12330.6,13113.72,8756.743,9945.657,9314.739,15478.96,10423.07,13507.03,1476.303,10009.97,10084.88,56.99649,4382.062,6447.859,3165.207,16441.66,15050.76,13257.86,11710.39,3072.831,9085.797,5964.23,13157.22,9289.005,10982.28,11646.96,2050.216,14843.09,6955.229,953.8871,935.6088,11596.67,9462.64,8917.346,13853.38,9133.539,2018.686,9034.651,2246.521,11732.61,13244.92,7762.263,8377.725,9630.034,13574.81,9603.916,10888.17,8664.439,12189.25,10877.43,8433.086,11925.78,9680.811,7919.192,2887.689,7711.701,7859.985,10698.66,10695.59,2967.594,341.2026,4200.641,3525.394,14978.07,387.0416,9746.067,1749.858,9886.722,17940.17,14715.29,7997.718,12808.51,12530.22,7180.888,11894.94,9645.203,1275.64,11994.43,12236.8,13148.13,13830.28,13130.43,16491.24,12882.87,13079.66,15920.88,11840.02,8540.287,10054.34,3000.247,17072.61,13457.43,9915.579,8914.693,9727.402,15009.21,8230.373,10563.94,15417.12,16957.76,1122.146,10322.06,8643.993,10048.05,16210.7,12620.17,13937.59,7667.802,2978.427,16471.69,13892.99,17492.15,12332.82,12210.32,9666.354,10044.28,629.8522,8754.366,8884.304,14994.56,11847.15,14273.4,14054.66,1364.135,3509.392,15213.29,13937.52,9787.664,2404.295,12815.38,7947.486,5807.166,7698.241,13645.27,16260.04,10496.35,13143.37,13329.91,12635.5,7597.768,17550.76,12572.89,8207.063,397.0646,14566.26,10596.72,3863.778,9728.023,9629.656,9294.14,13795.54,11925.4,11042.18,9829.999,16440.78,13395.06,13000.51,10344.69,3033.61,9649.26,10920.21,14285.41,13324.26,10462.06,6750.011,2979.495,13141.06,2991.535,2472.849,15487.46,11915.41,11450.43,13729.43,12644.36,13339.94,13679.1
BOL,3240.231,15349.95,8830.234,11056.12,14022.32,2239.669,13105.0,13045.96,10983.02,13560.18,10706.86,10261.03,8183.743,7987.894,17654.77,11369.6,13653.46,4733.767,11014.66,11861.14,4382.062,394.2302,2380.92,3426.065,18701.84,17451.82,9653.865,9813.231,6791.604,10302.54,1908.614,17389.85,7462.484,9042.204,9179.979,2471.658,11864.56,6025.543,3428.308,4674.092,12094.34,10904.1,10457.82,12631.02,10961.65,3899.494,9522.392,2136.151,11813.47,12271.49,7669.764,9181.015,11755.9,12104.31,11778.04,11785.07,10038.45,14876.54,8705.134,10008.5,13125.96,7863.444,6459.584,3685.534,6573.519,6584.788,8751.14,11300.38,3257.316,4247.32,2954.204,2813.949,19347.54,3997.513,10882.31,3927.636,11157.74,17453.36,16246.04,9750.777,13733.43,13093.28,9801.587,12179.65,10488.25,3951.059,12286.89,16543.56,15596.28,11573.9,15449.65,19108.25,17263.13,13413.1,19042.2,12272.51,6808.984,10216.83,3487.087,16396.65,9654.796,11730.07,10325.08,11685.9,19366.59,8586.6,11875.94,11967.6,15625.43,5242.293,11206.64,7372.72,10449.94,18363.34,16509.63,10249.31,6897.057,3547.863,12829.35,10813.84,18178.57,8849.453,12684.22,8415.19,8284.738,3756.906,10363.28,10998.81,17037.84,10744.57,14445.99,15724.56,3095.337,1075.675,19032.51,15189.61,11405.5,3895.187,17185.63,8686.375,1461.839,8587.52,13736.9,12606.9,12518.5,10833.16,13252.01,11612.75,6562.185,18127.54,13999.36,6652.03,4074.956,12588.52,8411.826,2867.824,11038.98,10781.57,11381.21,10099.08,12342.98,9685.607,8053.351,18778.05,15191.14,14321.59,11041.44,3107.401,10117.26,11800.52,11640.53,11174.26,12033.3,2372.214,6400.357,15121.53,3392.413,3017.41,19228.99,12766.05,12634.18,12835.08,8698.602,10194.24,10394.75
BRA,4759.608,13771.76,6559.966,9943.985,12129.45,1691.067,11769.69,13371.76,10146.47,12214.38,8433.928,9665.722,6291.807,6314.805,15665.7,10267.08,11828.47,6343.316,10003.96,11135.23,6447.859,2380.92,1097.356,4315.083,17173.37,15652.48,7274.823,7721.303,8191.353,9534.491,2590.783,17614.3,5630.741,6997.694,6964.051,4399.134,9491.185,4964.447,5523.376,6475.084,10651.9,10155.45,9847.663,10507.34,10431.67,5311.118,8497.729,4309.081,10229.25,10249.1,6690.136,8389.78,11266.82,9960.68,11316.05,13292.46,9408.406,16795.19,6608.553,9501.71,11846.24,5985.302,4984.344,4696.415,5253.954,5185.861,6729.316,10036.02,4289.566,6390.672,3227.929,3597.721,18059.72,6086.675,9966.041,5452.449,10267.27,15644.48,14441.49,9398.416,12210.63,11520.45,9991.34,10629.06,9482.516,5663.679,10723.49,18549.61,14469.91,9292.935,14281.39,16743.93,18364.51,11694.86,16782.53,10772.67,5121.55,8910.072,4461.426,14036.67,7292.793,11051.35,9663.413,11103.81,17999.56,7665.229,10880.65,9591.817,13264.65,7439.636,10099.6,5824.374,9223.423,16086.29,16451.32,7878.605,5711.193,4525.99,10479.45,8444.919,15940.63,6470.25,13804.81,6716.604,6382.416,5862.436,9810.82,10641.01,15218.57,11389.0,12510.15,14121.48,5084.887,3455.375,18396.48,16064.84,10668.76,5129.085,18168.74,7955.642,1134.649,10498.53,11880.21,10255.05,11820.15,8574.155,11404.51,9640.195,5303.289,16000.61,15359.06,5085.813,6210.195,10309.24,6334.176,3402.776,10191.96,9891.706,10936.15,7728.15,10825.58,7791.363,6170.232,16409.97,13787.02,12871.23,12568.05,4133.307,8979.379,10590.76,9299.757,8932.303,11155.24,1567.878,7694.307,13836.31,4386.27,4393.217,17191.68,14074.32,14142.49,10779.75,6355.119,7826.946,8017.05
BRB,1139.24,12465.55,8414.008,8181.91,11741.67,5317.702,10241.7,16159.07,7898.038,10661.57,9986.382,7070.991,6841.161,6277.718,14795.13,8458.736,11316.65,2287.101,8057.458,8655.216,3165.207,3426.065,4315.083,7.808587,17939.34,14432.16,10182.78,8632.729,3889.655,7218.53,5317.438,14118.99,6157.8,7875.98,8490.277,1941.29,11684.38,3901.328,2687.524,2652.006,9446.887,7766.896,7264.996,11075.64,7702.025,1243.126,6718.934,2557.912,9373.387,10520.62,5066.031,6205.881,8446.615,10692.16,8457.875,13811.77,6882.34,15291.66,7736.561,6783.758,10210.74,6560.418,4802.107,395.1734,4648.303,4773.833,7583.942,8547.321,257.0809,3340.769,1210.772,722.5775,16039.24,2987.963,7861.881,1489.931,8097.864,18349.78,13467.32,6463.397,10990.39,10482.89,6377.693,9651.229,7572.592,1919.465,9761.706,14235.72,12364.42,10748.45,12251.43,16799.04,14359.76,10950.94,16063.03,9671.262,5403.297,7629.192,179.6494,15031.19,10450.97,8506.38,7170.368,8418.018,16027.41,5791.092,8838.593,12260.08,14504.53,4274.465,8314.218,5592.066,7747.709,15773.23,13113.47,10866.64,4701.823,230.1958,13318.15,10728.21,17290.49,9251.939,15062.92,6663.447,6943.001,2899.133,7144.036,7667.395,14124.22,13839.26,12172.28,12813.37,2219.808,3401.487,16948.34,17090.31,8230.891,916.2242,14208.06,5709.538,4273.564,10447.51,11439.03,13112.25,9265.654,10031.38,11010.37,9853.923,4553.155,17605.99,15700.58,5084.66,3198.233,11584.41,7449.935,937.731,7957.265,7749.19,8068.689,10732.44,9754.499,8069.873,6719.841,16328.92,12173.52,11439.16,13169.75,343.7899,7360.459,8945.836,11151.11,10246.99,8905.438,5356.622,3381.507,12024.02,175.5685,844.7064,15918.28,14879.91,14483.98,11071.32,9759.612,10181.29,10528.91
BRN,18008.87,5741.141,11386.53,10082.97,6813.557,16656.76,8007.059,5756.495,10241.08,7562.175,9567.697,11008.65,12423.57,12766.55,3364.27,9781.081,7216.537,16437.76,10158.08,9407.524,16441.66,18701.84,17173.37,17939.34,28.55837,3668.785,10150.87,10676.83,14437.83,10925.83,16801.3,3896.4,13156.75,11467.0,11134.3,18491.83,8147.469,14948.48,17348.79,16384.67,8938.696,10341.36,10811.99,7927.339,10332.66,17374.19,11606.76,18448.21,9137.648,8380.352,13417.02,12015.61,9556.641,8410.005,9539.076,7417.437,11219.33,4795.212,11737.21,11275.72,8008.632,12740.0,14332.9,17675.81,14309.68,14257.45,11768.18,9787.01,18106.84,16477.33,18245.29,18524.67,1931.189,16795.27,10316.79,17300.25,10055.06,1533.213,4773.091,11558.33,7316.803,7908.381,11562.25,8802.064,10673.06,17176.31,8691.657,4260.378,5665.495,8714.021,5796.082,1331.028,3825.485,7517.651,1977.488,8738.391,13875.39,10819.99,17877.83,3891.124,10042.2,9546.589,10930.56,9609.395,1935.494,12552.03,9322.287,7848.804,4604.447,15417.07,9938.213,13428.65,10628.28,2438.079,4844.179,9499.382,14068.75,17816.54,6872.848,9198.487,1486.397,11034.69,6367.255,12341.69,12318.75,17011.82,10917.29,10324.64,4033.053,8083.58,6375.472,5373.488,17805.8,18490.1,1262.339,3910.928,9852.365,17429.64,3945.471,12515.81,17639.75,10760.97,7113.771,7098.361,8767.516,9470.304,7585.283,9060.345,14350.82,1300.326,5240.187,14099.14,16658.44,7737.782,12038.32,18411.83,10183.43,10423.06,9933.586,9648.326,8661.411,10981.71,12555.02,1864.909,5967.554,6783.861,8141.868,18258.01,10986.58,9322.616,8506.63,9169.153,9201.697,16574.19,14867.64,6077.023,17972.38,18294.07,2042.273,6376.179,6607.7,7806.164,10922.83,9810.656,9543.495
BTN,15070.87,2103.501,9162.635,6426.47,3539.244,16919.79,4360.26,9413.485,6576.896,3908.661,7325.405,7369.615,9416.167,9523.353,431.1093,6119.642,3870.436,14016.12,6491.279,5778.131,15050.76,17451.82,15652.48,14432.16,3668.785,81.21195,8981.949,7931.445,12033.81,7261.751,18046.07,2812.561,10113.66,8658.19,8720.156,16099.62,6644.855,11426.51,15805.36,14334.04,5357.479,6686.705,7174.233,5162.901,6730.764,14455.34,7957.523,16746.39,5649.899,5403.592,9796.958,8347.022,6003.494,5713.267,5998.721,10811.39,7569.353,7542.953,9043.936,7650.882,4350.308,9731.732,11020.93,14294.17,10885.79,10882.96,8931.328,6159.92,14658.78,15340.65,14589.93,14887.17,2527.391,15390.52,6648.097,14553.07,6388.202,4169.54,1236.124,7970.409,3718.382,4362.531,8253.971,5277.549,7009.517,14766.06,5171.306,4774.179,2094.141,6498.293,2188.749,2378.5,3640.837,4069.492,1694.36,5180.441,10718.97,7235.952,14433.77,2520.619,9163.305,5925.914,7280.27,6017.431,2469.639,8899.999,5653.913,6884.904,3122.322,14720.72,6279.136,10112.93,7009.323,1366.391,2708.448,8537.949,10554.83,14386.05,6344.354,7596.844,2998.202,9590.698,9930.053,9100.113,9320.157,15602.15,7290.597,6789.259,437.5795,11745.76,3145.921,1729.295,15811.19,17832.99,3532.405,7425.141,6209.073,14294.07,3559.829,8847.088,16784.62,13890.33,3803.772,6529.896,5169.616,7169.981,4287.332,6020.379,10892.87,3285.812,8600.773,10844.77,15446.84,5508.408,9319.378,14743.55,6518.821,6754.708,6380.192,8675.518,5110.798,7904.834,9542.854,1898.348,2298.962,3138.308,11556.63,14775.86,7350.502,5672.304,6637.605,6799.012,5545.155,16704.86,12250.78,2416.338,14524.06,15102.17,1786.672,9846.502,9955.817,4874.631,10157.01,8175.692,8094.113
BWA,11196.28,8023.767,2223.578,7381.93,6280.032,8001.549,7479.425,11312.15,8176.988,7660.868,2407.703,8675.436,4295.408,5099.678,8795.499,7508.229,6262.283,12406.44,7675.125,8749.446,13257.86,9653.865,7274.823,10182.78,10150.87,8981.949,291.4366,3337.39,13081.88,8193.798,9093.814,11792.98,4658.542,3543.866,2553.88,11341.86,2337.365,6946.353,12490.49,12830.86,6712.723,8407.657,8683.136,4457.624,9039.496,11420.83,7263.32,11460.18,6125.714,4678.079,7140.941,7875.38,9368.296,4014.64,9447.816,14406.21,8522.764,14592.79,3314.667,8862.068,7649.788,4404.97,5911.77,10525.09,6280.636,6080.335,3672.771,6987.75,10342.97,13333.24,9068.059,9738.599,10865.83,12980.41,7916.447,11672.63,8070.812,8807.14,8087.728,9228.983,7240.736,6755.688,10727.62,6395.044,7543.876,12089.4,6399.873,13671.53,9191.254,2863.55,9029.507,9469.82,12595.07,6465.817,9575.224,6602.303,5268.814,6540.412,10359.87,6823.339,531.4464,8841.053,8503.669,9094.748,10810.37,7402.954,7991.104,2321.26,6064.191,14375.19,7443.334,5558.012,6855.681,8908.679,11397.89,683.9498,6588.769,10396.82,3281.017,1457.969,8734.089,930.864,13283.71,4985.353,4240.09,12805.67,8821.605,9524.811,8637.104,11721.86,6437.027,8198.608,11984.09,10729.36,11190.54,12605.66,8583.423,11062.29,12533.06,7953.293,8270.975,15302.32,6210.736,3056.378,9029.161,2578.33,5939.41,4542.512,6432.051,8860.04,13759.51,5636.541,13158.9,3645.368,3462.698,9402.565,8162.542,7965.824,9386.11,552.6561,6576.061,4276.94,4350.403,9152.597,8352.824,7758.995,14436.27,10254.73,7049.213,7328.341,2449.869,2882.737,8378.193,7789.73,12583.97,8598.188,10346.38,10792.23,10031.04,13787.88,14361.95,4891.108,1250.909,1061.931,935.6708
